gti,ghi,dni,dhi,air_temp,albedo,relative_humidity,wind_speed_10m,wind_direction_10m,period_end,period,power,power_p10,power_p25,power_p75,power_p90
57,57,0,57,26,0.15,73.6,3.3,225,2026-09-11 06:35:00,PT5M,5.294,5.7105,5.5132,5.0748,4.8775
71,71,0,71,26,0.15,73.0,3.3,225,2026-09-11 06:40:00,PT5M,6.788,7.729,7.2833,6.2927,5.847
80,80,0,80,26,0.15,72.4,3.3,226,2026-09-11 06:45:00,PT5M,8.449,9.6305,9.0708,7.8272,7.2675
88,88,0,88,26,0.15,71.8,3.3,226,2026-09-11 06:50:00,PT5M,9.774,11.039,10.4398,9.1082,8.509
101,101,0,101,26,0.15,71.2,3.3,226,2026-09-11 06:55:00,PT5M,11.27,12.494,11.9142,10.6258,10.046
117,117,0,117,27,0.15,70.6,3.4,227,2026-09-11 07:00:00,PT5M,12.753,13.8735,13.3427,12.1633,11.6325
132,133,0,133,27,0.15,70.0,3.4,227,2026-09-11 07:05:00,PT5M,14.223,15.8915,15.1011,13.3449,12.5545
146,146,0,146,27,0.15,69.4,3.4,227,2026-09-11 07:10:00,PT5M,16.302,18.546,17.483,15.121,14.058
157,157,0,157,27,0.15,68.9,3.4,228,2026-09-11 07:15:00,PT5M,18.152,20.9915,19.6464,16.6576,15.3125
167,168,0,168,27,0.15,68.3,3.4,228,2026-09-11 07:20:00,PT5M,20.398,23.806,22.1917,18.6043,16.99
180,181,0,181,27,0.15,67.7,3.4,228,2026-09-11 07:25:00,PT5M,21.898,25.827,23.9659,19.8301,17.969
190,191,0,191,27,0.15,67.2,3.5,228,2026-09-11 07:30:00,PT5M,23.653,28.12,26.004,21.302,19.186
203,204,0,204,28,0.15,66.3,3.5,229,2026-09-11 07:35:00,PT5M,25.539,30.7715,28.2929,22.7851,20.3065
216,217,0,217,28,0.15,65.1,3.5,229,2026-09-11 07:40:00,PT5M,25.568,33.233,29.6021,21.5339,17.903
229,230,0,230,28,0.15,63.9,3.5,229,2026-09-11 07:45:00,PT5M,27.148,36.6565,32.1524,22.1436,17.6395
242,243,0,243,28,0.15,62.7,3.5,229,2026-09-11 07:50:00,PT5M,27.655,38.892,33.5691,21.7409,16.418
260,261,16,254,28,0.15,61.6,3.5,230,2026-09-11 07:55:00,PT5M,29.168,39.731,34.7274,23.6086,18.605
278,279,37,261,29,0.15,60.5,3.5,230,2026-09-11 08:00:00,PT5M,31.022,41.699,36.6414,25.4026,20.345
292,293,41,272,29,0.15,59.4,3.5,230,2026-09-11 08:05:00,PT5M,32.82,44.093,38.7531,26.8869,21.547
310,312,63,278,29,0.15,58.3,3.5,231,2026-09-11 08:10:00,PT5M,34.564,46.141,40.6571,28.4709,22.987
324,325,68,288,29,0.15,57.2,3.5,231,2026-09-11 08:15:00,PT5M,38.183,50.317,44.5692,31.7968,26.049
343,345,90,293,29,0.15,56.2,3.5,231,2026-09-11 08:20:00,PT5M,41.33,57.7535,49.9738,32.6862,24.9065
356,358,95,303,30,0.15,55.2,3.5,231,2026-09-11 08:25:00,PT5M,45.433,63.7145,55.0547,35.8113,27.1515
369,371,98,312,30,0.15,54.2,3.6,232,2026-09-11 08:30:00,PT5M,50.96,70.206,61.0893,40.8307,31.714
382,384,102,321,30,0.15,53.1,3.6,232,2026-09-11 08:35:00,PT5M,54.697,75.388,65.5868,43.8072,34.006
408,410,148,316,30,0.15,51.8,3.6,232,2026-09-11 08:40:00,PT5M,59.844,79.354,70.1123,49.5757,40.334
421,423,156,321,30,0.15,50.6,3.6,232,2026-09-11 08:45:00,PT5M,64.59,83.884,74.7446,54.4354,45.296
448,450,202,315,31,0.15,49.5,3.6,233,2026-09-11 08:50:00,PT5M,67.7,88.185,78.4814,56.9186,47.215
468,470,230,313,31,0.15,48.3,3.6,233,2026-09-11 08:55:00,PT5M,70.705,91.615,81.7101,59.6999,49.795
488,491,258,310,31,0.15,47.2,3.6,233,2026-09-11 09:00:00,PT5M,74.656,95.918,85.8463,63.4657,53.394
509,512,288,306,31,0.15,46.1,3.6,233,2026-09-11 09:05:00,PT5M,77.407,99.685,89.1321,65.6819,55.129
537,540,333,296,32,0.15,45.1,3.6,233,2026-09-11 09:10:00,PT5M,80.138,100.0,91.9944,68.2816,57.6105
558,561,364,291,32,0.15,44.0,3.6,233,2026-09-11 09:15:00,PT5M,82.777,100.0,94.6363,70.9177,60.244
580,584,395,284,32,0.15,43.0,3.6,234,2026-09-11 09:20:00,PT5M,85.331,100.0,97.5042,73.1578,62.2015
603,606,426,277,32,0.15,42.0,3.6,234,2026-09-11 09:25:00,PT5M,87.803,100.0,100.0,75.3145,64.0745
625,629,458,268,32,0.15,41.1,3.6,234,2026-09-11 09:30:00,PT5M,90.197,100.0,100.0,77.5322,66.1335
647,651,488,260,33,0.15,40.2,3.6,234,2026-09-11 09:35:00,PT5M,92.078,100.0,100.0,79.3919,67.974
671,675,523,250,33,0.15,39.5,3.6,234,2026-09-11 09:40:00,PT5M,93.856,100.0,100.0,81.0031,69.435
