gti,ghi,dni,dhi,air_temp,albedo,relative_humidity,wind_speed_10m,wind_direction_10m,period_end,period,power,power_p10,power_p25,power_p75,power_p90
4,4,0,4,25,0.14,88.8,6.0,221,2026-09-25 06:20:00,PT5M,0.0,0.055,0.0289,0.0,0.0
5,5,0,5,25,0.14,88.9,6.0,221,2026-09-25 06:25:00,PT5M,0.0,0.178,0.0937,0.0,0.0
7,7,0,7,25,0.14,89.1,6.0,220,2026-09-25 06:30:00,PT5M,0.229,0.58,0.4137,0.0443,0.0
9,9,0,9,25,0.14,89.1,6.0,220,2026-09-25 06:35:00,PT5M,0.508,1.0465,0.7914,0.2246,0.0
12,12,0,12,25,0.14,88.9,5.9,221,2026-09-25 06:40:00,PT5M,0.812,1.4735,1.1602,0.4638,0.1505
15,15,0,15,25,0.14,88.8,5.8,221,2026-09-25 06:45:00,PT5M,1.171,1.939,1.5752,0.7668,0.403
18,18,0,18,25,0.14,88.6,5.7,221,2026-09-25 06:50:00,PT5M,1.591,2.461,2.0489,1.1331,0.721
21,21,0,21,25,0.14,88.4,5.6,221,2026-09-25 06:55:00,PT5M,2.024,2.9925,2.5337,1.5143,1.0555
24,24,0,24,25,0.14,88.3,5.5,221,2026-09-25 07:00:00,PT5M,2.341,3.4165,2.907,1.775,1.2655
27,28,0,28,25,0.14,88.1,5.4,221,2026-09-25 07:05:00,PT5M,2.831,4.082,3.4894,2.1726,1.58
30,30,0,30,25,0.14,87.9,5.3,222,2026-09-25 07:10:00,PT5M,3.163,4.4495,3.8401,2.4859,1.8765
34,34,0,34,25,0.14,87.7,5.2,222,2026-09-25 07:15:00,PT5M,3.704,5.0885,4.4327,2.9753,2.3195
35,35,0,35,26,0.14,87.6,5.1,222,2026-09-25 07:20:00,PT5M,3.813,5.314,4.603,3.023,2.312
38,38,0,38,26,0.14,87.4,5.0,222,2026-09-25 07:25:00,PT5M,4.122,5.7255,4.9659,3.2781,2.5185
41,41,0,41,26,0.14,87.2,4.9,222,2026-09-25 07:30:00,PT5M,4.383,6.073,5.2725,3.4935,2.693
41,41,0,41,26,0.14,86.8,4.9,223,2026-09-25 07:35:00,PT5M,4.352,6.1325,5.2891,3.4149,2.5715
44,44,0,44,26,0.14,86.1,4.9,223,2026-09-25 07:40:00,PT5M,4.523,6.364,5.4919,3.5541,2.682
46,46,0,46,26,0.14,85.3,5.0,223,2026-09-25 07:45:00,PT5M,4.767,6.6925,5.7804,3.7536,2.8415
46,46,0,46,26,0.14,84.6,5.0,223,2026-09-25 07:50:00,PT5M,4.765,6.808,5.8402,3.6898,2.722
46,46,0,46,26,0.14,83.9,5.1,223,2026-09-25 07:55:00,PT5M,4.734,6.8945,5.8711,3.5969,2.5735
48,48,0,48,26,0.14,83.2,5.1,223,2026-09-25 08:00:00,PT5M,4.99,7.2895,6.2002,3.7798,2.6905
50,50,0,50,27,0.14,82.5,5.2,223,2026-09-25 08:05:00,PT5M,5.242,7.8265,6.6022,3.8818,2.6575
61,61,0,61,27,0.14,81.8,5.2,223,2026-09-25 08:10:00,PT5M,6.497,9.4935,8.0741,4.9199,3.5005
76,76,0,76,27,0.14,81.2,5.2,223,2026-09-25 08:15:00,PT5M,8.267,11.962,10.2117,6.3223,4.572
93,93,0,93,27,0.14,80.5,5.3,223,2026-09-25 08:20:00,PT5M,10.26,14.6725,12.5823,7.9377,5.8475
111,111,0,111,27,0.14,79.8,5.3,223,2026-09-25 08:25:00,PT5M,12.601,17.3295,15.0896,10.1124,7.8725
131,132,0,132,27,0.14,79.2,5.4,223,2026-09-25 08:30:00,PT5M,15.192,20.258,17.8583,12.5257,10.126
153,154,0,154,27,0.14,78.5,5.4,224,2026-09-25 08:35:00,PT5M,18.007,23.487,20.8912,15.1228,12.527
177,178,0,178,28,0.14,77.8,5.6,224,2026-09-25 08:40:00,PT5M,20.903,27.4155,24.3306,17.4754,14.3905
203,204,0,204,28,0.14,77.2,5.7,224,2026-09-25 08:45:00,PT5M,24.01,31.213,27.801,20.219,16.807
231,232,0,232,28,0.14,76.6,5.8,225,2026-09-25 08:50:00,PT5M,27.335,35.65,31.7112,22.9588,19.02
264,265,0,265,28,0.14,75.9,5.9,225,2026-09-25 08:55:00,PT5M,31.206,41.1245,36.4262,25.9858,21.2875
296,297,3,295,28,0.14,75.3,6.0,226,2026-09-25 09:00:00,PT5M,35.089,46.645,41.171,29.007,23.533
331,332,23,315,28,0.14,74.7,6.1,226,2026-09-25 09:05:00,PT5M,40.023,53.757,47.2513,32.7947,26.289
370,370,53,331,28,0.14,74.1,6.3,226,2026-09-25 09:10:00,PT5M,45.348,61.755,53.9831,36.7129,28.941
409,409,90,341,28,0.14,73.5,6.4,226,2026-09-25 09:15:00,PT5M,51.184,70.4425,61.3199,41.0481,31.9255
450,450,146,338,29,0.14,72.8,6.5,227,2026-09-25 09:20:00,PT5M,57.547,79.562,69.1337,45.9603,35.532
495,494,215,326,29,0.14,72.2,6.6,227,2026-09-25 09:25:00,PT5M,64.513,89.0805,77.4431,51.5829,39.9455
