gti,ghi,dni,dhi,air_temp,albedo,relative_humidity,wind_speed_10m,wind_direction_10m,period_end,period,power,power_p10,power_p25,power_p75,power_p90
120,125,284,68,26,0.15,74.3,4.1,230,2026-09-03 06:50:00,PT5M,15.653,20.4065,18.1548,13.1512,10.8995
136,142,297,75,26,0.15,73.6,4.1,230,2026-09-03 06:55:00,PT5M,22.389,31.973,27.4331,17.3449,12.805
156,163,353,76,26,0.15,72.8,4.1,230,2026-09-03 07:00:00,PT5M,29.245,39.281,34.527,23.963,19.209
175,182,382,80,26,0.15,72.1,4.1,230,2026-09-03 07:05:00,PT5M,34.57,46.095,40.6357,28.5043,23.045
193,200,401,85,27,0.15,71.3,4.1,230,2026-09-03 07:10:00,PT5M,39.876,52.016,46.2654,33.4866,27.736
211,219,418,90,27,0.15,70.6,4.1,230,2026-09-03 07:15:00,PT5M,39.665,52.932,46.6475,32.6825,26.398
229,237,434,95,27,0.15,69.9,4.1,230,2026-09-03 07:20:00,PT5M,41.925,54.848,48.7265,35.1235,29.002
248,256,449,99,27,0.15,69.1,4.1,231,2026-09-03 07:25:00,PT5M,45.611,59.5465,52.9454,38.2766,31.6755
262,270,436,110,27,0.15,68.4,4.1,231,2026-09-03 07:30:00,PT5M,49.287,60.1395,54.9987,43.5753,38.4345
281,288,448,115,27,0.15,67.5,4.1,231,2026-09-03 07:35:00,PT5M,52.948,67.961,60.8494,45.0466,37.935
299,307,459,119,28,0.15,66.2,4.2,231,2026-09-03 07:40:00,PT5M,60.722,76.699,69.1308,52.3132,44.745
312,320,442,131,28,0.15,65.0,4.2,232,2026-09-03 07:45:00,PT5M,66.872,82.8295,75.2705,58.4735,50.9145
330,338,453,136,28,0.15,63.9,4.3,232,2026-09-03 07:50:00,PT5M,66.785,82.8035,75.2157,58.3543,50.7665
348,356,463,140,28,0.15,62.7,4.3,232,2026-09-03 07:55:00,PT5M,70.867,87.954,79.86,61.874,53.78
366,374,472,145,29,0.15,61.6,4.4,232,2026-09-03 08:00:00,PT5M,72.651,89.763,81.6572,63.6448,55.539
384,392,481,150,29,0.15,60.5,4.4,232,2026-09-03 08:05:00,PT5M,74.337,92.468,83.8795,64.7945,56.206
401,409,489,154,29,0.15,59.4,4.5,233,2026-09-03 08:10:00,PT5M,75.914,92.8965,84.852,66.976,58.9315
412,420,468,167,29,0.15,58.3,4.5,233,2026-09-03 08:15:00,PT5M,77.37,94.254,86.2562,68.4838,60.486
436,444,504,162,29,0.15,57.3,4.6,233,2026-09-03 08:20:00,PT5M,78.696,94.3615,86.9409,70.4511,63.0305
446,454,482,176,30,0.15,56.2,4.6,233,2026-09-03 08:25:00,PT5M,79.881,95.3905,88.0438,71.7182,64.3715
463,471,487,181,30,0.15,55.2,4.7,234,2026-09-03 08:30:00,PT5M,80.924,96.251,88.9907,72.8573,65.597
486,494,523,175,30,0.15,54.3,4.7,234,2026-09-03 08:35:00,PT5M,81.881,98.077,90.4051,73.3569,65.685
503,511,528,179,30,0.15,53.4,4.7,234,2026-09-03 08:40:00,PT5M,85.002,100.0,94.1174,75.8866,67.6825
