gti,ghi,dni,dhi,air_temp,albedo,relative_humidity,wind_speed_10m,wind_direction_10m,period_end,period,power,power_p10,power_p25,power_p75,power_p90
107,108,85,91,26,0.15,77.4,2.9,225,2026-09-09 06:50:00,PT5M,16.201,18.983,17.6652,14.7368,13.419
122,124,107,99,26,0.15,76.7,3.0,225,2026-09-09 06:55:00,PT5M,19.253,22.0235,20.7111,17.7949,16.4825
138,140,129,108,26,0.15,75.9,3.0,225,2026-09-09 07:00:00,PT5M,22.45,24.9975,23.7908,21.1092,19.9025
153,156,145,116,26,0.15,75.2,3.1,226,2026-09-09 07:05:00,PT5M,25.56,29.102,27.4242,23.6958,22.018
169,171,157,125,26,0.15,74.5,3.2,226,2026-09-09 07:10:00,PT5M,28.575,32.484,30.6323,26.5177,24.666
184,187,168,134,26,0.15,73.8,3.2,226,2026-09-09 07:15:00,PT5M,31.637,35.9175,33.8899,29.3841,27.3565
200,202,178,143,27,0.15,73.1,3.3,227,2026-09-09 07:20:00,PT5M,34.717,37.0085,35.923,33.511,32.4255
215,218,187,152,27,0.15,72.5,3.3,227,2026-09-09 07:25:00,PT5M,37.775,42.807,40.4234,35.1266,32.743
231,234,196,160,27,0.15,71.8,3.4,227,2026-09-09 07:30:00,PT5M,40.825,46.2355,43.6726,37.9774,35.4145
246,249,204,169,27,0.15,70.9,3.4,228,2026-09-09 07:35:00,PT5M,43.858,48.705,46.409,41.307,39.011
262,265,211,177,27,0.15,69.9,3.5,229,2026-09-09 07:40:00,PT5M,46.867,55.1905,51.2477,42.4863,38.5435
277,281,219,186,27,0.15,68.9,3.5,229,2026-09-09 07:45:00,PT5M,49.738,61.8805,56.1287,43.3473,37.5955
293,296,226,194,28,0.15,68.0,3.5,230,2026-09-09 07:50:00,PT5M,51.677,63.8355,58.0761,45.2779,39.5185
319,322,279,191,28,0.15,67.0,3.6,231,2026-09-09 07:55:00,PT5M,57.925,72.2865,65.4836,50.3664,43.5635
335,339,286,198,28,0.15,66.1,3.6,231,2026-09-09 08:00:00,PT5M,59.722,77.9325,69.3063,50.1377,41.5115
351,354,293,205,28,0.15,65.1,3.7,232,2026-09-09 08:05:00,PT5M,61.433,73.5845,67.8284,55.0376,49.2815
367,370,299,212,28,0.15,64.2,3.7,233,2026-09-09 08:10:00,PT5M,63.049,77.34,70.5705,55.5275,48.758
382,386,305,219,29,0.15,63.3,3.7,233,2026-09-09 08:15:00,PT5M,64.563,76.633,70.9155,58.2105,52.493
404,408,336,219,29,0.15,62.4,3.8,234,2026-09-09 08:20:00,PT5M,68.174,82.304,75.6107,60.7373,54.044
420,424,341,225,29,0.15,61.5,3.8,235,2026-09-09 08:25:00,PT5M,69.449,83.465,76.8257,62.0723,55.433
435,439,346,232,29,0.15,60.7,3.9,235,2026-09-09 08:30:00,PT5M,70.631,84.479,77.9193,63.3427,56.783
450,454,351,238,29,0.15,59.7,3.9,236,2026-09-09 08:35:00,PT5M,71.729,88.514,80.5631,62.8949,54.944
468,472,368,239,30,0.15,58.7,3.9,236,2026-09-09 08:40:00,PT5M,73.703,91.381,83.0071,64.3989,56.025
485,490,385,239,30,0.15,57.7,3.9,237,2026-09-09 08:45:00,PT5M,75.569,94.09,85.3167,65.8213,57.048
510,514,424,232,30,0.15,56.8,3.9,237,2026-09-09 08:50:00,PT5M,79.028,100.0,90.9454,67.1106,56.3845
527,532,440,232,30,0.15,55.8,3.9,237,2026-09-09 08:55:00,PT5M,80.597,100.0,91.4684,69.7256,59.941
551,555,475,224,31,0.15,54.9,3.9,238,2026-09-09 09:00:00,PT5M,83.483,100.0,96.1075,70.8585,59.496
568,572,489,223,31,0.15,53.9,4.0,238,2026-09-09 09:05:00,PT5M,84.84,100.0,97.5943,72.0857,60.6065
579,584,487,229,31,0.15,53.0,4.0,239,2026-09-09 09:10:00,PT5M,85.089,100.0,97.6959,72.4821,61.1355
597,602,504,227,31,0.15,52.1,4.0,239,2026-09-09 09:15:00,PT5M,86.527,100.0,99.4968,73.5572,61.884
615,619,521,225,31,0.15,51.3,4.0,239,2026-09-09 09:20:00,PT5M,87.905,100.0,100.0,74.8728,63.1435
632,637,537,222,32,0.15,50.4,4.0,240,2026-09-09 09:25:00,PT5M,89.256,100.0,100.0,76.1891,64.4285
653,658,565,215,32,0.15,49.6,4.0,240,2026-09-09 09:30:00,PT5M,91.187,100.0,100.0,78.0567,66.239
669,674,578,212,32,0.15,48.7,4.0,240,2026-09-09 09:35:00,PT5M,92.246,100.0,100.0,79.0265,67.1285
685,690,591,211,32,0.15,47.9,4.0,241,2026-09-09 09:40:00,PT5M,93.207,100.0,100.0,79.8759,67.8775
700,705,603,209,33,0.15,47.2,4.0,241,2026-09-09 09:45:00,PT5M,94.091,100.0,100.0,80.6252,68.5055
715,719,613,207,33,0.15,46.4,3.9,241,2026-09-09 09:50:00,PT5M,94.882,100.0,100.0,81.258,68.996
729,734,623,205,33,0.15,45.6,3.9,242,2026-09-09 09:55:00,PT5M,95.627,100.0,100.0,81.8296,69.4115
743,747,633,204,33,0.15,44.9,3.9,242,2026-09-09 10:00:00,PT5M,96.326,100.0,100.0,82.3412,69.7545
756,761,642,202,33,0.15,44.2,3.8,242,2026-09-09 10:05:00,PT5M,96.979,100.0,100.0,82.8821,70.1945
766,771,643,205,34,0.15,43.5,3.8,243,2026-09-09 10:10:00,PT5M,97.201,100.0,100.0,83.2475,70.689
776,780,643,208,34,0.15,42.8,3.8,243,2026-09-09 10:15:00,PT5M,97.403,100.0,100.0,83.5856,71.1495
785,789,643,211,34,0.15,42.1,3.7,243,2026-09-09 10:20:00,PT5M,97.586,100.0,100.0,83.8975,71.5775
793,798,643,213,34,0.15,41.4,3.7,244,2026-09-09 10:25:00,PT5M,97.751,100.0,100.0,84.1849,71.975
802,806,643,216,34,0.15,40.7,3.7,244,2026-09-09 10:30:00,PT5M,97.903,100.0,100.0,84.4535,72.3485
810,814,644,218,35,0.15,40.1,3.7,244,2026-09-09 10:35:00,PT5M,98.102,100.0,100.0,84.7762,72.7825
818,823,646,219,35,0.15,39.6,3.6,244,2026-09-09 10:40:00,PT5M,98.349,100.0,100.0,85.154,73.278
826,831,648,221,35,0.15,39.1,3.6,244,2026-09-09 10:45:00,PT5M,98.575,100.0,100.0,85.505,73.7415
834,838,649,222,35,0.15,38.7,3.6,244,2026-09-09 10:50:00,PT5M,98.78,100.0,100.0,85.8276,74.17
841,845,651,224,35,0.15,38.2,3.5,244,2026-09-09 10:55:00,PT5M,98.964,100.0,100.0,86.1203,74.5605
848,852,652,225,35,0.15,37.7,3.5,245,2026-09-09 11:00:00,PT5M,99.123,100.0,100.0,86.3729,74.8975
854,858,653,226,36,0.15,37.2,3.5,245,2026-09-09 11:05:00,PT5M,99.259,100.0,100.0,86.5834,75.175
