gti,ghi,dni,dhi,air_temp,albedo,relative_humidity,wind_speed_10m,wind_direction_10m,period_end,period,power,power_p10,power_p25,power_p75,power_p90
0,0,0,0,25,0.15,86.3,0.1,219,2026-09-14 05:50:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,25,0.15,86.1,0.1,209,2026-09-14 05:55:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,25,0.15,85.9,0.1,202,2026-09-14 06:00:00,PT5M,0.0,0.0,0.0,0.0,0.0
1,1,0,1,25,0.15,85.7,0.2,196,2026-09-14 06:05:00,PT5M,0.0,0.0,0.0,0.0,0.0
1,1,0,1,25,0.15,85.5,0.2,191,2026-09-14 06:10:00,PT5M,0.0,0.0,0.0,0.0,0.0
3,3,0,3,25,0.15,85.2,0.2,188,2026-09-14 06:15:00,PT5M,0.0,0.0,0.0,0.0,0.0
4,4,0,4,25,0.15,85.0,0.2,185,2026-09-14 06:20:00,PT5M,0.0,0.0,0.0,0.0,0.0
6,6,0,6,25,0.15,84.8,0.3,183,2026-09-14 06:25:00,PT5M,0.002,0.143,0.0762,0.0,0.0
7,7,0,7,25,0.15,84.6,0.3,181,2026-09-14 06:30:00,PT5M,0.209,0.4935,0.3587,0.0593,0.0
9,9,0,9,25,0.15,84.1,0.3,178,2026-09-14 06:35:00,PT5M,0.441,0.885,0.6747,0.2073,0.0
11,11,0,11,26,0.15,83.3,0.3,176,2026-09-14 06:40:00,PT5M,0.671,1.203,0.951,0.391,0.139
13,13,0,13,26,0.15,82.4,0.4,173,2026-09-14 06:45:00,PT5M,0.92,1.5435,1.2482,0.5918,0.2965
15,15,0,15,26,0.15,81.6,0.4,171,2026-09-14 06:50:00,PT5M,1.204,1.931,1.5866,0.8214,0.477
16,16,0,16,26,0.15,80.8,0.4,170,2026-09-14 06:55:00,PT5M,1.369,2.2035,1.8082,0.9298,0.5345
18,18,0,18,26,0.15,80.0,0.4,168,2026-09-14 07:00:00,PT5M,1.638,2.5755,2.1314,1.1446,0.7005
20,20,0,20,26,0.15,79.2,0.5,167,2026-09-14 07:05:00,PT5M,1.909,2.953,2.4585,1.3595,0.865
23,23,0,23,26,0.15,78.5,0.5,166,2026-09-14 07:10:00,PT5M,2.183,3.335,2.7893,1.5767,1.031
23,23,0,23,27,0.15,77.7,0.5,165,2026-09-14 07:15:00,PT5M,2.283,3.553,2.9514,1.6146,1.013
