gti,ghi,dni,dhi,air_temp,albedo,relative_humidity,wind_speed_10m,wind_direction_10m,period_end,period,power,power_p10,power_p25,power_p75,power_p90
651,655,420,305,37,0.15,35.1,5.0,223,2026-09-08 14:20:00,PT5M,92.262,100.0,100.0,82.7169,74.126
660,664,475,275,37,0.15,35.7,5.1,222,2026-09-08 14:25:00,PT5M,88.322,100.0,100.0,74.8262,62.6795
647,651,470,272,36,0.15,36.2,5.2,221,2026-09-08 14:30:00,PT5M,85.923,100.0,100.0,71.4422,58.409
664,669,557,227,36,0.15,36.8,5.2,221,2026-09-08 14:35:00,PT5M,86.95,100.0,100.0,71.0605,56.7595
610,615,429,279,36,0.15,37.3,5.2,224,2026-09-08 14:40:00,PT5M,84.388,100.0,100.0,68.493,54.187
606,611,452,264,36,0.15,37.9,5.2,226,2026-09-08 14:45:00,PT5M,78.062,100.0,94.8488,61.2752,46.1665
564,568,361,296,35,0.15,38.4,5.2,228,2026-09-08 14:50:00,PT5M,73.421,100.0,91.1836,55.6584,39.6715
560,564,382,281,35,0.15,39.0,5.2,230,2026-09-08 14:55:00,PT5M,70.513,100.0,88.1472,52.8788,37.0075
519,523,297,308,35,0.15,39.6,5.2,232,2026-09-08 15:00:00,PT5M,69.401,100.0,87.3002,51.5018,35.392
489,492,243,320,35,0.15,40.1,5.3,234,2026-09-08 15:05:00,PT5M,66.335,100.0,85.9244,46.7456,29.1145
476,479,238,314,35,0.15,40.7,5.3,236,2026-09-08 15:10:00,PT5M,65.244,100.0,84.8347,45.6533,28.021
447,450,189,322,34,0.15,41.3,5.3,238,2026-09-08 15:15:00,PT5M,62.147,99.6665,81.8938,42.4002,24.6275
427,429,163,321,34,0.15,41.9,5.4,240,2026-09-08 15:20:00,PT5M,57.019,93.8895,76.4242,37.6138,20.1485
407,409,138,320,34,0.15,42.6,5.4,242,2026-09-08 15:25:00,PT5M,48.269,85.626,67.9303,28.6077,10.912
380,382,95,322,34,0.15,43.2,5.5,244,2026-09-08 15:30:00,PT5M,44.935,83.5915,65.2802,24.5898,6.2785
361,363,73,318,34,0.15,43.6,5.5,245,2026-09-08 15:35:00,PT5M,40.257,79.6035,60.9653,19.5487,0.9105
318,319,0,319,33,0.15,43.9,5.4,245,2026-09-08 15:40:00,PT5M,35.322,76.4325,56.9588,13.6852,0.0
289,290,0,290,33,0.15,44.1,5.3,246,2026-09-08 15:45:00,PT5M,32.095,72.481,53.3504,10.8396,0.0
268,268,0,268,33,0.15,44.4,5.2,246,2026-09-08 15:50:00,PT5M,29.1,70.3235,50.7962,7.4038,0.0
247,247,0,247,33,0.15,44.7,5.1,246,2026-09-08 15:55:00,PT5M,27.385,63.7705,46.5349,8.2351,0.0
222,222,0,222,33,0.15,44.9,5.0,246,2026-09-08 16:00:00,PT5M,24.129,58.337,42.1329,6.1251,0.0
190,190,0,190,33,0.15,45.2,4.9,246,2026-09-08 16:05:00,PT5M,21.588,53.9135,38.6011,4.5749,0.0
173,173,0,173,33,0.15,45.4,4.8,246,2026-09-08 16:10:00,PT5M,21.013,54.6345,38.7082,3.3178,0.0
157,157,0,157,33,0.15,45.7,4.7,246,2026-09-08 16:15:00,PT5M,19.597,52.6,36.9667,2.2273,0.0
145,145,0,145,33,0.15,46.0,4.6,247,2026-09-08 16:20:00,PT5M,19.011,52.325,36.5444,1.4776,0.0
138,138,0,138,33,0.15,46.2,4.5,247,2026-09-08 16:25:00,PT5M,18.16,50.0785,34.9589,1.3611,0.0
131,132,0,132,33,0.15,46.5,4.4,247,2026-09-08 16:30:00,PT5M,17.515,47.3285,33.2061,1.8239,0.0
120,120,0,120,33,0.15,46.8,4.4,246,2026-09-08 16:35:00,PT5M,16.528,44.933,31.4778,1.5782,0.0
116,117,0,117,32,0.15,47.3,4.4,245,2026-09-08 16:40:00,PT5M,16.219,42.587,30.0967,2.3413,0.0
112,113,0,113,32,0.15,47.7,4.5,244,2026-09-08 16:45:00,PT5M,15.575,39.9335,28.3951,2.7549,0.0
108,108,0,108,32,0.15,48.2,4.6,243,2026-09-08 16:50:00,PT5M,14.849,37.1485,26.5854,3.1126,0.0
100,100,0,100,32,0.15,48.7,4.6,241,2026-09-08 16:55:00,PT5M,13.894,33.9685,24.4594,3.3286,0.0
94,95,0,95,32,0.15,49.1,4.7,240,2026-09-08 17:00:00,PT5M,13.031,33.284,23.6903,2.3717,0.0
90,90,0,90,32,0.15,49.6,4.8,239,2026-09-08 17:05:00,PT5M,12.199,30.2815,21.7159,2.6821,0.0
83,83,0,83,31,0.15,50.1,4.9,238,2026-09-08 17:10:00,PT5M,11.111,27.1555,19.5553,2.6667,0.0
76,77,0,77,31,0.15,50.5,4.9,237,2026-09-08 17:15:00,PT5M,10.165,24.248,17.577,2.753,0.0
69,69,0,69,31,0.15,51.0,5.0,236,2026-09-08 17:20:00,PT5M,8.956,21.1685,15.3835,2.5285,0.0
60,60,0,60,31,0.15,51.5,5.1,235,2026-09-08 17:25:00,PT5M,7.787,18.1805,13.2572,2.3168,0.0
51,52,0,52,31,0.15,52.0,5.2,234,2026-09-08 17:30:00,PT5M,6.66,15.1885,11.1486,2.1714,0.0
43,43,0,43,31,0.15,52.5,5.2,233,2026-09-08 17:35:00,PT5M,5.522,12.2045,9.039,2.005,0.0
36,36,0,36,31,0.15,52.9,5.3,233,2026-09-08 17:40:00,PT5M,4.204,9.202,6.8345,1.5735,0.0
29,29,0,29,30,0.15,53.4,5.3,232,2026-09-08 17:45:00,PT5M,3.088,6.6145,4.944,1.232,0.0
21,21,0,21,30,0.15,53.9,5.3,232,2026-09-08 17:50:00,PT5M,2.071,4.209,3.1962,0.9458,0.0
14,14,0,14,30,0.15,54.4,5.3,231,2026-09-08 17:55:00,PT5M,1.126,2.278,1.7323,0.5197,0.0
7,7,0,7,30,0.15,54.8,5.4,231,2026-09-08 18:00:00,PT5M,0.269,0.6795,0.485,0.053,0.0
2,2,0,2,30,0.15,55.3,5.4,230,2026-09-08 18:05:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,30,0.15,55.8,5.4,230,2026-09-08 18:10:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,30,0.15,56.3,5.4,230,2026-09-08 18:15:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,30,0.15,56.8,5.5,229,2026-09-08 18:20:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,30,0.15,57.3,5.5,229,2026-09-08 18:25:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,29,0.15,57.8,5.5,228,2026-09-08 18:30:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,29,0.15,58.7,5.5,228,2026-09-08 18:35:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,29,0.15,59.9,5.4,228,2026-09-08 18:40:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,29,0.15,61.1,5.4,228,2026-09-08 18:45:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,62.4,5.3,228,2026-09-08 18:50:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,63.7,5.3,228,2026-09-08 18:55:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,65.1,5.2,228,2026-09-08 19:00:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,66.4,5.2,228,2026-09-08 19:05:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,67.8,5.1,228,2026-09-08 19:10:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,69.2,5.1,228,2026-09-08 19:15:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,70.7,5.0,228,2026-09-08 19:20:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,72.2,5.0,228,2026-09-08 19:25:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0.15,73.7,4.9,228,2026-09-08 19:30:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0.15,74.6,4.8,227,2026-09-08 19:35:00,PT5M,0.0,0.0,0.0,0.0,0.0
