gti,ghi,dni,dhi,air_temp,albedo,relative_humidity,wind_speed_10m,wind_direction_10m,period_end,period,power,power_p10,power_p25,power_p75,power_p90
371,404,155,305,32,0.15,50.5,1.5,143,2026-08-15 15:35:00,PT5M,54.337,80.2645,67.9828,40.6912,28.4095
334,351,40,326,32,0.15,51.2,1.6,143,2026-08-15 15:40:00,PT5M,42.015,82.934,63.551,20.479,1.096
323,339,37,317,32,0.15,52.0,1.7,142,2026-08-15 15:45:00,PT5M,40.986,77.4265,60.1649,21.8071,4.5455
308,321,18,311,32,0.15,52.7,1.8,142,2026-08-15 15:50:00,PT5M,37.649,71.729,55.5855,19.7125,3.569
305,321,47,295,31,0.15,53.5,1.9,142,2026-08-15 15:55:00,PT5M,39.221,74.5545,57.8173,20.6247,3.8875
272,281,0,281,31,0.15,54.3,2.0,141,2026-08-15 16:00:00,PT5M,31.835,73.532,53.7804,9.8896,0.0
266,275,0,275,31,0.15,55.1,2.0,141,2026-08-15 16:05:00,PT5M,31.135,72.2285,52.7628,9.5072,0.0
276,294,67,260,31,0.15,55.9,2.1,141,2026-08-15 16:10:00,PT5M,38.086,75.6295,57.8454,18.3266,0.5425
270,291,96,244,31,0.15,56.7,2.2,141,2026-08-15 16:15:00,PT5M,40.199,77.831,60.005,20.393,2.567
257,278,90,235,31,0.15,57.5,2.3,140,2026-08-15 16:20:00,PT5M,38.352,75.417,57.8596,18.8444,1.287
247,269,102,222,30,0.15,58.4,2.4,140,2026-08-15 16:25:00,PT5M,38.393,74.198,57.2374,19.5486,2.588
236,259,113,209,30,0.15,59.3,2.4,140,2026-08-15 16:30:00,PT5M,38.367,73.2,56.6999,20.0341,3.534
223,245,106,200,30,0.15,59.7,2.5,141,2026-08-15 16:35:00,PT5M,36.373,70.218,54.1859,18.5601,2.528
205,219,50,199,30,0.15,59.7,2.4,143,2026-08-15 16:40:00,PT5M,28.926,62.555,46.6252,11.2268,0.0
192,202,29,191,30,0.15,59.8,2.4,146,2026-08-15 16:45:00,PT5M,25.716,57.6365,42.516,8.916,0.0
182,196,55,176,30,0.15,59.8,2.4,148,2026-08-15 16:50:00,PT5M,26.602,55.286,41.6986,11.5054,0.0
169,179,34,168,30,0.15,59.8,2.4,151,2026-08-15 16:55:00,PT5M,23.143,46.209,35.2828,11.0032,0.077
159,172,58,153,30,0.15,59.8,2.3,153,2026-08-15 17:00:00,PT5M,23.712,47.2895,36.121,11.303,0.1345
